district_id,total_none,total_0,total_5,total_10,total_15,total_20,total_25,total_30,total_35,total_40,total_45,total_50,total_55,total_60,total_65,total_70,total_75,total_80,total_85,total_90,total_95,total_100,male_none,male_0,male_5,male_10,male_15,male_20,male_25,male_30,male_35,male_40,male_45,male_50,male_55,male_60,male_65,male_70,male_75,male_80,male_85,male_90,male_95,male_100,female_none,female_0,female_5,female_10,female_15,female_20,female_25,female_30,female_35,female_40,female_45,female_50,female_55,female_60,female_65,female_70,female_75,female_80,female_85,female_90,female_95,female_100
579,2007,255431,272281,292225,285139,249997,215646,168494,169407,141785,124979,97177,76982,80893,54442,39115,17285,13429,4512,2892,1175,1033,1092,130444,141898,150737,149634,131067,107665,84540,82292,73014,63624,49592,35947,37947,25789,18579,7908,5856,2003,1194,488,445,915,124987,130383,141488,135505,118930,107981,83954,87115,68771,61355,47585,41035,42946,28653,20536,9377,7573,2509,1698,687,588
580,412,129573,142627,140904,125868,104956,94523,76028,75560,61431,54203,42771,33066,35798,24263,17295,6870,4826,1513,1033,458,293,228,66318,73205,72745,67723,54143,46570,37641,36642,31859,26930,21352,14717,16121,10664,7625,2803,1825,537,408,172,101,184,63255,69422,68159,58145,50813,47953,38387,38918,29572,27273,21419,18349,19677,13599,9670,4067,3001,976,625,286,192
581,1282,119634,128682,150701,155377,147972,139133,112478,120269,96249,90384,66910,52473,51846,39441,29711,14856,11249,3964,2358,873,559,681,60732,65868,76973,80260,75342,68857,56603,58550,49606,46808,34906,26302,25191,18717,14811,7558,5122,1850,1031,396,232,601,58902,62814,73728,75117,72630,70276,55875,61719,46643,43576,32004,26171,26655,20724,14900,7298,6127,2114,1327,477,327
582,1490,92014,101205,122425,125465,115758,109584,91348,99508,81919,77524,58068,46215,45863,34962,25269,11648,8649,2991,1900,752,547,910,46880,51804,63523,66335,59599,53868,45166,47771,42185,40281,29873,22993,22628,17079,12874,5867,4000,1364,870,326,241,580,45134,49401,58902,59130,56159,55716,46182,51737,39734,37243,28195,23222,23235,17883,12395,5781,4649,1627,1030,426,306
583,922,76656,75902,87247,92094,104190,99676,78740,80076,62550,56787,42099,32816,33166,25782,19367,9859,7399,2727,1642,755,471,496,39210,38855,45316,47615,53706,51089,41352,40247,33568,29686,21565,16518,16100,12687,9890,5129,3542,1298,756,366,181,426,37446,37047,41931,44479,50484,48587,37388,39829,28982,27101,20534,16298,17066,13095,9477,4730,3857,1429,886,389,290
584,1439,77067,79268,93711,100539,107167,101330,79583,83276,68764,65707,51961,40132,43781,34412,26263,12358,9555,3072,1983,737,531,805,39034,40990,48629,52347,56028,52186,40827,39929,35054,33452,25773,19115,20781,16892,13148,6167,4162,1414,785,287,203,634,38033,38278,45082,48192,51139,49144,38756,43347,33710,32255,26188,21017,23000,17520,13115,6191,5393,1658,1198,450,328
585,1514,54541,56807,60662,62122,72667,74127,71992,72517,61970,54054,43781,37319,34703,23821,16837,9393,5344,2257,949,405,226,787,28070,29365,31413,32901,39675,38299,36543,36705,31786,27461,22457,18264,16579,11074,7503,4188,2118,862,366,159,102,727,26471,27442,29249,29221,32992,35828,35449,35812,30184,26593,21324,19055,18124,12747,9334,5205,3226,1395,583,246,124
586,580,46662,49161,50327,51753,58078,58499,53867,53781,46542,40682,32811,28234,26401,17198,12218,7143,3902,1636,639,255,168,311,23947,25307,26004,27174,30941,29445,26928,26836,23718,20406,16325,13757,12521,7931,5387,3040,1481,590,227,106,81,269,22715,23854,24323,24579,27137,29054,26939,26945,22824,20276,16486,14477,13880,9267,6831,4103,2421,1046,412,149,87
587,115,5052,5407,5998,5624,5829,5967,5437,5389,4608,3810,3066,2901,2034,1413,849,493,246,114,55,52,14,74,2648,2760,2854,2808,3071,3135,2777,2756,2453,1975,1625,1513,1046,753,410,244,111,54,23,27,6,41,2404,2647,3144,2816,2758,2832,2660,2633,2155,1835,1441,1388,988,660,439,249,135,60,32,25,8
588,1754,110718,110107,121871,114473,117636,113958,102124,99852,85207,82700,64216,54945,44336,32464,22162,14054,8330,4079,1615,565,209,937,56396,56329,62341,57765,55642,51448,46516,45539,39985,39615,31483,27166,21606,14340,9802,5958,3306,1540,583,246,70,817,54322,53778,59530,56708,61994,62510,55608,54313,45222,43085,32733,27779,22730,18124,12360,8096,5024,2539,1032,319,139
589,5761,196829,189594,207988,195500,199663,197603,195261,194385,179536,172802,142427,129416,108136,73238,55799,38295,23129,11773,4093,1333,442,2935,99755,96283,106226,99226,94983,86704,85303,84138,80011,78840,66823,62516,51107,32424,24181,15248,8641,4095,1357,471,179,2826,97074,93311,101762,96274,104680,110899,109958,110247,99525,93962,75604,66900,57029,40814,31618,23047,14488,7678,2736,862,263
590,698,65082,69746,77418,63919,66417,70224,65644,67856,57693,55397,42987,36277,28307,19045,12686,8542,5176,2835,1018,322,131,385,33062,35656,39481,32424,31936,33366,31334,32250,28496,27117,21742,18451,14181,8801,5737,3524,2118,1066,381,132,44,313,32020,34090,37937,31495,34481,36858,34310,35606,29197,28280,21245,17826,14126,10244,6949,5018,3058,1769,637,190,87
591,2959,236427,247158,266107,245547,246515,245890,234874,242221,222484,210002,170780,154449,127863,86813,60549,41629,23946,13725,4496,1318,541,1560,119951,125979,136111,125167,116838,109469,104571,106829,102379,98203,82899,77249,63245,39360,27251,17021,9358,5153,1609,486,254,1399,116476,121179,129996,120380,129677,136421,130303,135392,120105,111799,87881,77200,64618,47453,33298,24608,14588,8572,2887,832,287
592,3243,410106,407354,424031,393009,406877,364628,300552,281541,241469,217799,172496,148036,124191,87856,57916,36779,19609,10311,3644,968,505,1587,208636,207693,216411,198452,194357,164498,132859,121166,106628,98035,82690,73341,60432,39659,25771,15070,7616,3691,1192,329,215,1656,201470,199661,207620,194557,212520,200130,167693,160375,134841,119764,89806,74695,63759,48197,32145,21709,11993,6620,2452,639,290
593,3135,214550,219514,244128,228471,246144,242415,211243,217268,188881,185219,145372,130083,113415,81894,59901,39364,22890,11096,3648,1021,282,1555,108923,111856,123988,115748,119819,116092,100653,99958,89633,89055,71048,63772,53287,37059,26530,16215,8739,3968,1159,320,101,1580,105627,107658,120140,112723,126325,126323,110590,117310,99248,96164,74324,66311,60128,44835,33371,23149,14151,7128,2489,701,181
594,2963,213202,224690,250700,239833,239355,226434,217204,242166,239311,233160,194664,168923,142384,99052,77623,53997,32292,16397,4995,1420,435,1468,109165,115107,127773,121875,116293,103198,97933,106832,110044,109457,92929,82900,67432,44405,32997,21454,11843,5529,1515,437,177,1495,104037,109583,122927,117958,123062,123236,119271,135334,129267,123703,101735,86023,74952,54647,44626,32543,20449,10868,3480,983,258
595,2690,214713,226293,252209,229573,235855,238325,239287,262692,266293,256448,215067,192149,149443,103428,79552,55915,35341,18928,5807,1877,503,1249,109407,115494,128742,118577,121109,116775,116713,124545,130357,126876,107761,97746,73548,48357,35457,23493,13796,6778,1954,626,197,1441,105306,110799,123467,110996,114746,121550,122574,138147,135936,129572,107306,94403,75895,55071,44095,32422,21545,12150,3853,1251,306
596,884,73798,81682,91858,79704,81667,85747,83361,94420,88118,86264,72116,60796,42600,30790,22129,15168,9691,5455,1833,642,251,499,37443,41740,46763,40943,41758,43333,41198,45273,43562,42405,36153,31521,21778,14248,10163,6518,4162,2293,719,223,113,385,36355,39942,45095,38761,39909,42414,42163,49147,44556,43859,35963,29275,20822,16542,11966,8650,5529,3162,1114,419,138
597,1548,120699,137235,155915,138696,129329,129779,132945,152837,156328,154192,132330,120629,97534,70803,54951,40020,26539,15295,4856,1663,428,761,61477,69895,79113,72099,68170,63724,63546,71558,75162,74632,65223,60260,47795,33301,25011,17062,11069,5942,1739,582,168,787,59222,67340,76802,66597,61159,66055,69399,81279,81166,79560,67107,60369,49739,37502,29940,22958,15470,9353,3117,1081,260
598,2164,134233,146499,165547,147508,146758,150967,153465,168866,163706,162485,134926,128419,107060,73923,56333,39785,24412,14567,4325,1384,457,1047,68661,75050,84279,75552,72479,69517,70438,75029,74902,75544,63861,62876,51767,34042,24960,16557,9339,5213,1398,437,194,1117,65572,71449,81268,71956,74279,81450,83027,93837,88804,86941,71065,65543,55293,39881,31373,23228,15073,9354,2927,947,263
599,1157,67294,76061,89315,84509,82770,79258,78280,87475,88083,92323,79426,78078,64733,48508,37326,28439,18712,10678,3448,1236,303,601,34022,38863,45295,43388,41860,36071,34401,37466,38251,41026,36511,37255,31189,22448,17014,12294,7749,4139,1325,436,112,556,33272,37198,44020,41121,40910,43187,43879,50009,49832,51297,42915,40823,33544,26060,20312,16145,10963,6539,2123,800,191
600,1806,178550,192036,212437,194497,199854,199985,195866,210925,194318,194136,159033,151920,117038,85527,61775,40849,24423,14042,4433,1517,408,889,90349,97758,108388,98395,95208,89590,88041,93671,87448,89847,75188,74390,56968,39780,27341,17021,9646,4959,1467,478,146,917,88201,94278,104049,96102,104646,110395,107825,117254,106870,104289,83845,77530,60070,45747,34434,23828,14777,9083,2966,1039,262
601,3724,216891,227143,263246,255313,266969,258879,245395,257169,241071,245603,202305,188288,147631,108793,74670,48531,27953,15074,4719,1524,536,1824,110287,115487,134006,128688,128374,120193,114711,117565,110566,114946,96880,92084,70801,51008,34347,20882,11162,5537,1569,543,218,1900,106604,111656,129240,126625,138595,138686,130684,139604,130505,130657,105425,96204,76830,57785,40323,27649,16791,9537,3150,981,318
602,4419,291407,285289,306328,312064,352453,377755,329590,323037,265775,236373,181870,146979,124619,76318,56084,27792,17979,7304,3019,872,778,2376,149695,146011,157389,160935,171058,181729,166244,160207,137910,121219,93737,74924,62816,36811,27202,13290,7444,3081,1246,340,398,2043,141712,139278,148939,151129,181395,196026,163346,162830,127865,115154,88133,72055,61803,39507,28882,14502,10535,4223,1773,532,380
603,6894,328874,322270,347550,365046,432978,474939,421267,400825,342791,304019,242702,199349,166522,107096,83270,49412,30329,13422,4828,1402,947,3665,168629,164822,177999,186453,210171,229283,212410,199789,176730,155128,125698,103036,83769,51419,40292,24083,13501,5980,1960,578,449,3229,160245,157448,169551,178593,222807,245656,208857,201036,166061,148891,117004,96313,82753,55677,42978,25329,16828,7442,2868,824,498
604,5581,314300,294198,317654,345993,391229,413118,351246,333128,271707,244203,191816,158966,135968,87256,67427,35938,23435,9525,3746,1007,811,2890,160276,150419,162541,178669,190782,199667,180567,166368,140850,123841,97028,79765,68484,42059,33272,18028,10707,4437,1542,404,362,2691,154024,143779,155113,167324,200447,213451,170679,166760,130857,120362,94788,79201,67484,45197,34155,17910,12728,5088,2204,603,449
605,3068,307872,320613,350916,370795,382266,363651,305164,307350,257819,246104,188184,154966,139917,91716,71189,35570,24041,9292,4084,1108,646,1630,158138,165000,179361,190054,188311,175663,152233,146720,129192,124130,96023,77332,68852,42477,33527,16666,10153,3981,1565,443,237,1438,149734,155613,171555,180741,193955,187988,152931,160630,128627,121974,92161,77634,71065,49239,37662,18904,13888,5311,2519,665,409
606,1956,194950,201454,214083,226033,232301,232526,187753,190215,155573,150363,116559,101991,93070,64865,50102,24993,16263,6115,2551,745,414,979,101018,103399,110061,116447,116351,114736,95414,91621,78049,74404,57729,49122,45574,30697,24667,12855,7919,3136,1181,350,180,977,93932,98055,104022,109586,115950,117790,92339,98594,77524,75959,58830,52869,47496,34168,25435,12138,8344,2979,1370,395,234
607,3476,288355,301524,317333,320972,324432,328847,263725,265040,216803,204324,155981,135385,124455,83597,63208,30731,19414,6889,2982,861,539,1825,148554,154474,162594,165120,162030,161730,134290,127893,110345,102083,77509,65643,61393,40489,32611,16436,9879,3744,1470,455,252,1651,139801,147050,154739,155852,162402,167117,129435,137147,106458,102241,78472,69742,63062,43108,30597,14295,9535,3145,1512,406,287
608,1938,240677,271837,308080,301579,304269,310903,270347,278643,245936,234553,182937,151917,139185,92450,73413,34854,24600,8404,4048,985,501,1005,125612,141505,166549,164090,157656,156418,137316,132965,125241,119005,94021,75258,69062,44255,36255,17566,11496,3983,1679,428,206,933,115065,130332,141531,137489,146613,154485,133031,145678,120695,115548,88916,76659,70123,48195,37158,17288,13104,4421,2369,557,295
609,1219,105018,118746,140651,166288,142437,144765,130990,135686,123506,120231,96818,83561,78439,54061,41849,20559,13574,4948,2324,600,331,644,54805,62066,75427,89242,70328,71049,65742,64033,62123,60100,48903,40852,38099,25385,20477,10082,6225,2331,984,236,147,575,50213,56680,65224,77046,72109,73716,65248,71653,61383,60131,47915,42709,40340,28676,21372,10477,7349,2617,1340,364,184
610,1580,137552,149035,173177,174035,178901,193843,180752,185586,168825,166163,136008,115616,104069,73095,54398,29010,18380,7290,3166,875,388,792,70247,76709,89812,92235,88437,94572,90174,88189,83648,82859,69677,58008,52392,35740,27376,14706,8828,3544,1349,407,167,788,67305,72326,83365,81800,90464,99271,90578,97397,85177,83304,66331,57608,51677,37355,27022,14304,9552,3746,1817,468,221
611,623,46588,53677,65413,61415,62158,63265,59826,61164,56477,53984,44296,35203,28921,18255,12113,5950,3573,1583,585,186,139,302,23525,27020,32873,31311,31109,30323,28581,28438,27672,26593,22147,17461,13985,8412,5523,2533,1407,581,221,63,63,321,23063,26657,32540,30104,31049,32942,31245,32726,28805,27391,22149,17742,14936,9843,6590,3417,2166,1002,364,123,76
612,2707,154309,162426,188024,182413,183483,195079,169992,177486,154892,145436,112027,95170,90439,60234,44298,20327,13177,4819,2178,550,309,1571,79679,84201,97325,93640,90175,95094,83993,84369,77319,73644,56328,46370,44714,29471,22516,10581,6283,2298,951,251,165,1136,74630,78225,90699,88773,93308,99985,85999,93117,77573,71792,55699,48800,45725,30763,21782,9746,6894,2521,1227,299,144
613,420,73188,77515,88664,83873,85577,92768,84281,85749,77074,73541,59230,50587,48509,33624,25453,12320,7594,2841,1228,318,139,220,37686,40005,46318,43552,41990,44514,41804,40303,38255,36105,29260,24431,23383,16005,12473,6155,3608,1380,540,134,63,200,35502,37510,42346,40321,43587,48254,42477,45446,38819,37436,29970,26156,25126,17619,12980,6165,3986,1461,688,184,76
614,2411,193005,207640,232986,235528,236377,241125,211824,210395,192817,182222,148956,125027,113406,75038,56115,28486,17761,6993,2943,741,494,1176,99249,106562,119847,120019,117106,117455,104723,99585,94921,89373,74039,61905,56100,36099,27428,13736,7928,3278,1235,288,232,1235,93756,101078,113139,115509,119271,123670,107101,110810,97896,92849,74917,63122,57306,38939,28687,14750,9833,3715,1708,453,262
615,483,42035,47111,52829,53147,48089,48160,41804,43231,37006,36177,28041,24970,23722,16072,11616,5306,3402,1124,634,170,94,289,22117,24369,27807,28198,23080,22457,20424,20127,18022,17743,13585,12219,11855,8152,6059,2930,1714,587,292,89,42,194,19918,22742,25022,24949,25009,25703,21380,23104,18984,18434,14456,12751,11867,7920,5557,2376,1688,537,342,81,52
616,536,57059,64622,68924,65215,61482,63182,55651,58922,51806,49724,37327,32533,32279,22718,16513,8067,5110,1943,857,278,146,292,30343,33344,35488,33465,30236,29390,26736,26964,25264,24898,18366,15642,15808,11145,8605,4402,2614,1066,417,152,66,244,26716,31278,33436,31750,31246,33792,28915,31958,26542,24826,18961,16891,16471,11573,7908,3665,2496,877,440,126,80
617,3217,198422,213616,235807,239392,236176,240998,203651,211176,181120,168722,129041,103446,90878,59705,45873,21817,13939,5226,2343,701,648,1526,105095,110718,120776,122347,116581,116237,101636,99847,91164,85988,66816,52721,45076,28921,23314,11508,7033,2691,1041,324,337,1691,93327,102898,115031,117045,119595,124761,102015,111329,89956,82734,62225,50725,45802,30784,22559,10309,6906,2535,1302,377,311
618,974,117948,126449,146847,150388,144723,142089,121017,123042,112404,106863,84542,69468,62446,41539,31951,16075,10963,4112,1801,541,268,534,60241,64211,73895,75955,70426,67936,59434,57366,54451,52732,42097,34869,31240,20203,15838,8187,5328,2052,784,245,103,440,57707,62238,72952,74433,74297,74153,61583,65676,57953,54131,42445,34599,31206,21336,16113,7888,5635,2060,1017,296,165
619,2163,86797,93363,110601,114032,111843,111244,97235,101152,91506,87225,68618,55419,50600,33440,24859,11629,7622,2875,1319,475,260,1059,44286,47454,56079,57306,54600,53269,47591,47325,44606,43449,34722,28230,25508,16757,12544,5993,3601,1419,579,217,99,1104,42511,45909,54522,56726,57243,57975,49644,53827,46900,43776,33896,27189,25092,16683,12315,5636,4021,1456,740,258,161
620,1543,168532,185614,211614,215061,207211,205063,184497,189496,172844,165180,131292,108648,98357,63596,48500,23750,15554,5914,2494,788,342,808,86043,94659,107954,109179,100942,96142,88544,87923,83512,81344,65209,53781,48885,30638,23712,11834,7026,2761,1045,334,141,735,82489,90955,103660,105882,106269,108921,95953,101573,89332,83836,66083,54867,49472,32958,24788,11916,8528,3153,1449,454,201
621,889,127979,137660,148042,143662,135603,142907,128810,128637,112170,100811,79660,67145,62747,42223,31037,13958,9042,3235,1481,398,249,449,65399,69907,76358,73331,65659,67148,63432,61815,56307,50365,39005,32572,31233,20566,15660,7167,4304,1593,644,160,114,440,62580,67753,71684,70331,69944,75759,65378,66822,55863,50446,40655,34573,31514,21657,15377,6791,4738,1642,837,238,135
622,1065,97190,105942,116999,115327,112910,117850,106559,107551,92083,85163,68331,60156,58513,38352,28358,13045,8560,3095,1403,385,264,519,49457,54222,60084,59511,55914,56591,53055,51680,46611,42481,33346,28802,29415,18971,14612,6880,4071,1538,618,181,113,546,47733,51720,56915,55816,56996,61259,53504,55871,45472,42682,34985,31354,29098,19381,13746,6165,4489,1557,785,204,151
