district_id,adi,afghani,anal,angami,ao,arabic,assamese,balti,bengali,bhili,bhotia,bhumij,bishnupuriya,bodo,chakhesang,chakru,chang,coorgi,deori,dimasa,dogri,english,gadaba,gangte,garo,gondi,gujarati,halabi,halam,hindi,hmar,ho,jatapu,juang,kabui,kannada,karbi,kashmiri,khandeshi,kharia,khasi,khezha,khiemnungan,khond,kinnauri,kisan,koch,koda,kolami,kom,konda,konkani,konyak,korku,korwa,koya,kui,kuki,kurukh,ladakhi,lahauli,lahnda,lakher,lalung,lepcha,liangmei,limbu,lotha,lushai,maithili,malayalam,malto,manipuri,mao,maram,marathi,maring,miri,mishmi,mogh,monpa,munda,mundari,nepali,nicobarese,nissi,nocte,odia,others,paite,parji,pawi,phom,pochury,punjabi,rabha,rai,rengma,sangtam,sanskrit,santali,savara,sema,sherpa,shina,sindhi,tamang,tamil,tangkhul,tangsa,telugu,thado,tibetan,tripuri,tulu,urdu,vaiphei,wancho,yimchungre,zeliang,zemi,zou
54,0,0,0,0,0,5,19,0,451,0,0,1,0,0,0,0,0,0,0,0,27,11,0,0,0,0,60,0,0,27268,0,0,0,0,0,14,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,62,0,4,0,0,82,0,0,0,0,0,1,0,258,0,0,0,249,23,0,0,0,0,0,566580,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,57,0,9,0,0,131,0,0,0,0,0,0
55,2,20,0,2,4,47,435,2,6236,2,54,0,4,6,0,0,0,6,0,0,1047,436,0,0,0,3,1573,0,0,776775,3,0,0,0,10,425,0,1330,1,4,12,0,0,0,56,0,0,0,0,0,4,86,0,0,1,0,0,0,39,269,23,97,0,0,8,0,0,1,22,3164,1979,2,460,2,0,1252,0,0,0,0,0,63,45,6546,12,0,0,1942,643,0,0,0,0,0,232516,0,0,0,0,13,42,3,0,0,0,134,4,5579,7,0,1339,0,40,11,8,10595,0,0,0,0,0,4
56,1,0,0,2,0,7,66,3,839,996,1129,0,1,6,0,0,0,0,0,0,111,80,0,0,5,0,104,2,1,306488,0,0,0,0,8,30,0,7,0,21,0,0,0,0,180,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,0,4,0,0,3,0,0,0,5,94,99,0,13,0,0,488,0,0,0,0,0,1,1,7162,0,7412,0,100,1580,0,0,0,0,0,960,1,0,498,8,3,21,1,0,0,1,6,11,81,0,0,85,0,21,0,0,1323,0,0,0,0,0,0
57,0,0,0,0,0,0,107,2,472,4,6209,0,0,6,0,0,0,0,0,0,128,7,0,0,2,0,103,0,1,376748,0,0,0,0,4,78,0,43,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,94,0,0,0,7,118,187,0,12,0,0,207,0,0,4,0,0,3,22,5394,0,5,0,149,53,0,0,0,0,0,433,0,0,0,0,4,51,0,0,0,1,5,0,151,1,7,186,0,5,1,0,566,0,0,0,0,0,0
58,0,0,0,0,0,0,1,0,102,0,9,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,19,0,0,239943,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,50,63,0,0,0,0,18,0,0,0,0,0,4,6,1444,0,0,0,25,4,0,0,0,0,0,113,0,0,0,0,1,23,0,0,0,0,0,0,88,0,0,106,0,0,0,0,155,0,0,0,0,0,0
59,0,0,0,0,6,7,44,0,813,6,5,0,0,4,0,0,0,0,0,0,39,44,0,0,2,0,74,0,1,609122,0,0,0,0,3,28,0,104,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,2,0,1,0,0,0,0,0,0,3,471,138,0,18,0,0,159,0,0,0,0,0,59,25,5876,0,2,0,265,76,0,0,0,0,0,541,0,0,0,0,13,71,0,0,0,4,6,0,87,0,0,124,5,15,0,0,635,0,0,0,0,0,0
60,6,85,5,9,8,162,633,1168,9264,943,290,0,0,22,1,0,0,5,0,9,1549,813,0,7,18,1,1581,0,37,1477070,6,1,0,0,17,487,3,655,407,6,13,0,0,0,66,0,0,4,0,0,1,46,0,0,0,0,0,0,39,232,0,21,1,0,44,0,1,8,44,3029,1219,0,246,6,0,2769,0,0,10,0,33,16,9,56281,0,119,0,1418,1169,13,3,0,1,0,56945,0,0,5,0,78,35,1,2,0,1,356,2,1062,35,0,1242,3,9899,20,5,64867,0,0,0,0,5,2
61,1,0,0,0,0,1,28,0,435,14,17,1,0,1,0,0,0,0,0,0,1004,18,0,0,0,0,51,0,8,671607,0,11,0,0,0,33,0,62,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,2,0,0,0,0,0,0,5,180,137,0,6,0,0,105,0,0,0,0,0,14,7,8289,0,0,0,99,47,0,0,0,0,0,1378,0,0,0,0,2,45,0,0,0,0,20,0,142,0,0,90,0,8,0,0,2860,0,0,0,0,0,0
62,69,0,0,0,0,6,138,0,415,8,1361,0,0,2,0,0,0,1,0,0,396,5,0,0,1,2,53,0,5623,464507,0,0,0,0,0,66,0,142,8,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,12,17,0,5,0,0,2,0,4,0,7,60,182,0,47,0,0,281,0,0,0,0,3,47,0,7259,0,8,0,115,353,0,0,0,0,0,384,1,263,0,0,9,54,0,0,0,0,0,0,118,0,0,144,0,11,1,0,1235,0,1,0,0,0,0
63,0,0,0,0,0,3,2,0,67,0,50,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,22,0,157,256873,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,1,0,0,19,0,0,0,0,0,0,0,2158,0,0,0,12,6,0,0,0,0,0,101,0,0,0,0,83,0,0,0,0,0,14,6,2,0,0,0,0,0,0,0,223,0,0,0,0,0,0
64,1,0,69,15,36,2,122,0,555,0,41,0,0,1,1,0,6,0,0,0,737,19,0,0,0,1,72,0,18,614682,0,4,0,0,5,56,0,4,1,0,0,0,0,0,2,0,0,0,0,15,0,3,10,0,0,0,0,0,20,2,0,0,0,0,4,0,0,13,0,71,114,0,45,33,2,191,9,0,6,0,0,7,1,2604,0,2,0,179,462,0,0,0,0,9,536,0,0,0,3,7,0,1,5,0,0,1,0,110,19,0,130,6,17,0,6,1410,0,0,2,0,0,1
65,0,0,0,0,0,6,68,0,519,1,60,0,0,0,0,0,0,0,0,0,58,45,0,0,1,6,64,0,18,254934,1,16,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,2,0,0,1,0,0,0,0,0,1,116,81,0,19,0,0,69,0,0,1,0,1,2,8,1266,0,2,0,116,39,0,0,0,0,0,378,0,0,0,0,1,97,0,0,0,0,0,0,40,0,0,32,0,0,2,1,1475,0,0,0,0,0,0
66,1,3,0,1,2,16,53,0,4174,4,92,0,0,2,0,0,0,0,0,0,100,148,0,0,0,0,187,0,94,856617,0,0,0,0,0,96,0,217,1416,3,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,63,8,0,0,0,0,0,2,695,229,0,12,0,0,332,0,0,1,0,0,37,0,5984,0,0,0,160,261,0,0,0,0,0,19644,0,5,0,0,57,17,0,0,0,0,219,0,130,0,0,129,3,170,1,0,63191,0,0,0,0,0,0
67,1,1,0,1,1,109,58,0,129570,18,11,0,0,0,0,2,0,3,0,0,557,98,0,0,1,12,129,0,38,1190225,0,0,0,0,0,47,0,40,859,0,0,2,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,421,2,0,637,0,0,0,0,0,0,0,49378,232,0,13,0,0,426,0,0,0,0,0,657,1,1627,0,1,0,294,443,0,0,0,0,0,166327,0,0,0,0,2,7,0,0,0,0,1142,0,92,0,0,151,0,0,0,0,105256,0,0,0,0,0,0
68,0,1,0,1,0,20,336,0,3708,7,13,0,2,7,0,0,0,0,0,0,239,94,0,0,0,0,1462,1,5,1673298,0,2,0,0,2,228,0,467,6270,4,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,17,0,0,9,0,0,0,0,0,0,42,203,487,0,58,0,0,964,0,2,0,3,0,2,12,1055,0,2,0,698,68,0,0,0,0,0,15570,0,0,0,0,126,5,0,0,0,0,1094,0,481,0,0,766,2,16,8,0,182556,0,0,0,0,0,0
69,0,1,0,0,0,63,227,14,1940,46,41,0,0,17,0,0,0,15,0,0,473,179,0,0,0,0,396,0,1,491138,0,6,0,0,0,300,1,442,3,8,3,1,0,0,4,0,0,0,0,0,0,14,0,0,2,0,0,0,42,863,1,38,0,0,4,0,0,0,11,716,746,0,66,0,0,1410,0,3,0,0,0,85,76,2857,0,0,0,914,80,3,0,0,0,0,53437,0,0,0,0,1,16,0,0,0,6,21,0,2142,0,0,719,5,17,5,4,1670,0,0,0,0,0,0
70,0,0,0,0,0,25,389,0,2505,1,0,0,1,13,0,0,0,7,0,0,241,194,0,0,0,0,844,0,0,989830,0,0,0,0,0,506,1,129,0,1,0,0,0,0,7,0,0,4,0,0,0,10,0,0,0,0,0,3,6,7,0,6,0,0,0,0,0,0,10,432,1104,0,102,0,0,1829,0,0,0,0,0,4,27,762,0,2,0,1064,34,0,0,0,0,0,123631,0,0,0,0,97,6,2,0,0,1,4,0,1688,0,0,1488,0,120,2,0,1210,0,1,0,0,0,0
71,0,0,0,0,0,3,91,0,2407,2,6,0,0,0,0,0,0,0,0,0,18,78,0,0,0,0,582,0,0,1106219,0,0,0,0,0,13,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,366,68,0,0,0,0,220,0,0,0,0,0,7,4,1010,0,0,0,310,36,0,0,0,0,0,87892,0,0,0,0,10,10,0,0,0,1,24,0,73,0,0,52,0,6,0,0,14563,0,0,0,0,0,0
72,0,13,0,0,0,29,35,0,456,0,0,0,0,1,0,0,0,0,0,0,22,75,0,0,0,0,238,0,1,790483,0,0,0,0,0,16,0,125,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,568,0,0,0,0,0,0,2,1309,65,0,20,0,0,190,0,0,0,0,0,39,45,1011,0,29,0,125,74,0,0,0,0,0,168493,0,0,0,0,161,9,0,0,0,0,8,0,139,0,0,137,10,15,0,0,703,0,0,0,0,0,0
73,2,0,0,0,0,0,8,0,337,0,1,0,0,0,0,0,0,0,0,0,18,34,0,0,0,2,183,0,0,960118,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,339,55,0,1,0,0,76,0,0,0,0,0,2,0,177,0,21,0,42,130,0,0,0,0,0,112064,0,0,0,0,25,0,0,0,0,0,28,0,2,0,0,47,0,2,0,0,239,0,0,0,0,0,0
74,0,0,0,0,0,39,69,0,1002,0,0,0,0,0,0,0,0,0,0,0,27,159,0,0,0,0,430,0,0,1315818,0,6,0,0,0,21,0,129,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,16024,0,0,0,0,0,0,0,2854,93,0,3,0,0,241,0,0,0,0,0,6,6,1080,0,4,0,1022,401,0,0,0,0,0,163519,0,0,0,0,13,0,0,0,0,1,17,0,213,0,0,76,0,9,0,1,2024,0,0,0,0,0,0
75,0,0,0,6,0,29,225,0,3602,11,0,0,0,16,0,0,0,0,0,0,58,170,0,0,0,0,348,0,0,1110658,0,6,0,0,0,43,0,63,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,2883,0,0,0,0,0,0,0,1199,224,0,1,0,0,461,0,0,0,0,0,11,6,1226,0,3,0,411,62,0,0,0,0,0,73393,0,0,0,0,0,38,0,0,0,0,31,0,387,3,0,278,0,1,0,6,9561,0,0,0,0,0,0
76,18,0,0,0,0,10,94,0,2474,1,0,0,0,5,0,0,0,0,0,0,57,94,4,0,1,2,28,0,0,1422439,0,0,0,0,0,62,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,2,0,1395,0,0,0,0,0,0,0,1156,109,0,10,0,0,315,0,0,0,0,0,56,0,772,0,1,0,234,138,0,0,0,0,0,18068,0,0,0,0,22,1,0,0,0,0,4,0,47,0,0,75,3,0,0,0,2279,0,0,0,0,0,0
77,0,0,0,0,0,0,44,0,522,3,0,0,0,0,0,0,0,0,0,0,14,52,0,0,0,0,184,0,0,1293789,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,484,33,0,2,0,0,101,0,0,0,0,0,4,9,723,0,24,0,65,101,0,0,0,0,0,37509,0,0,0,0,3,4,0,0,0,0,6,0,112,0,0,15,0,0,22,0,160,0,0,0,0,0,0
78,979,0,0,0,0,3,10,0,271,123,0,0,0,0,0,0,0,0,0,0,998,31,0,0,0,0,332,0,0,546162,0,0,0,0,0,0,0,6,0,92,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,2352,0,0,0,0,0,0,0,300,102,0,0,0,0,110,0,0,0,0,0,83,42,252,0,148,0,238,262,0,0,0,0,0,388918,0,0,0,0,4,0,0,0,0,0,0,0,18,4,0,13,0,19,0,0,108,0,0,0,0,0,0
79,0,6,0,0,0,6,30,2,357,812,3,0,0,0,0,0,0,0,0,0,87,55,0,0,0,2,577,0,0,339408,0,8,0,0,0,16,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,2223,0,0,0,0,0,0,1,449,129,0,12,0,0,231,0,0,0,0,0,13,0,212,0,1,0,180,351,0,0,0,0,0,949378,0,0,0,0,6,12,0,0,0,0,99,0,57,0,0,180,0,5,0,0,254,0,0,0,0,0,0
80,13,0,0,0,0,1,319,0,1828,10,0,0,1,3,0,0,0,2,0,1,225,106,0,0,8,3,531,0,1,1675513,0,3,0,0,0,594,0,30,0,76,0,0,0,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1,9,1,0,1535,0,0,0,0,0,0,4,710,1152,0,40,1,0,1694,0,0,0,0,0,48,1,899,0,15,0,643,103,4,0,0,0,0,54399,0,0,0,0,31,23,0,0,0,0,11,0,1458,0,0,1422,0,4,5,0,423,0,0,0,0,0,0
81,0,0,0,0,0,6,68,0,450,0,0,0,0,0,0,0,0,0,0,0,18,53,0,0,0,0,112,0,0,1623316,0,0,0,0,0,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,611,0,0,0,0,0,0,0,206,42,0,0,0,0,165,0,0,0,0,0,25,0,534,0,0,0,146,33,0,0,0,0,0,8435,0,0,0,0,5,0,0,0,0,0,0,0,34,0,0,43,0,2,2,0,122,0,0,0,0,0,0
82,5,0,0,0,0,26,124,0,1443,3,0,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,76,0,0,1014114,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,48,0,0,0,0,0,0,1,274,88,0,4,0,0,151,0,0,0,0,0,120,0,804,0,0,0,101,71,0,0,0,0,0,42839,0,0,0,0,5,0,0,0,0,0,12,0,199,0,0,9,0,1,2,0,595,0,0,0,0,0,0
83,0,0,0,0,0,22,297,2,2411,3,1,0,0,0,0,0,0,0,0,0,27,67,0,0,0,3,17,0,0,948266,0,18,0,0,0,15,0,175,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,53,0,0,2,0,0,0,0,0,0,1,867,126,0,4,0,0,75,0,0,0,0,0,40,3,385,0,0,0,392,393,1,0,0,0,0,3816,0,0,0,0,0,52,0,0,0,0,5,0,81,0,0,256,0,26,4,0,492,0,0,0,0,0,0
84,0,0,0,0,0,1,115,0,968,4,0,0,0,0,0,0,0,0,0,0,2,71,0,0,0,0,256,0,0,917781,0,4,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,9,0,1,0,0,102,0,0,0,0,0,23,7,219,0,0,0,63,4,0,0,0,0,0,2255,0,0,0,0,15,0,0,0,0,0,4,0,7,0,0,36,0,0,3,0,75,0,0,0,0,0,0
85,3,0,0,0,0,0,228,0,1921,3,0,0,0,2,0,0,0,0,0,0,12,103,0,0,0,0,136,0,0,892525,0,0,0,0,0,34,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,6,0,0,0,0,0,0,0,349,78,0,8,0,0,147,0,0,0,0,0,81,0,414,0,1,0,319,17,0,0,0,0,0,3370,0,0,0,0,42,0,0,0,0,0,1,0,33,0,0,40,0,65,7,6,337,0,0,0,0,0,0
86,3,7,0,1,0,74,1399,2,33360,75,7,1,4,34,0,0,1,7,0,3,476,1463,0,1,10,15,1547,0,0,1391898,5,1,0,0,6,1135,0,2643,6,35,18,2,0,0,7,0,0,0,0,0,0,253,0,0,6,0,0,12,330,24,3,1164,2,0,0,0,0,3,41,7460,4463,0,257,0,0,3456,0,0,0,5,1,385,46,4484,0,3,1,6026,905,4,0,0,0,0,35534,1,0,3,0,32,33,23,3,2,1,950,6,4764,11,3,3961,6,36,6,41,5431,1,0,1,0,0,3
87,0,1,0,0,0,18,234,1,780,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,24,0,1,805434,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,10,0,0,0,0,113,0,0,0,0,10,41,0,66,0,0,0,36,10,0,0,0,0,0,1732,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,280550,0,0,0,0,0,0
88,0,190,0,0,0,134,146,3,10887,24,2,0,0,1,0,0,0,0,0,0,320,729,0,0,0,23,531,0,0,1688336,0,0,0,0,0,316,0,2324,43,3,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,68,2,3,322,0,0,0,0,0,0,24,6063,5820,0,32,0,0,1690,0,0,0,8,0,313,8,2005,0,0,1,2447,372,0,0,0,0,0,67691,0,0,0,0,5,18,0,0,0,0,432,0,1202,0,0,957,1,1,1,6,16140,0,1,0,0,0,0
89,0,0,0,0,0,2,52,0,1027,0,0,0,0,0,0,0,0,0,0,0,22,83,0,0,0,0,147,0,1,998912,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,115,0,0,0,0,0,0,0,34,2,0,0,0,0,29,0,0,0,0,0,240,0,22,0,0,0,57,2,0,0,0,0,0,4510,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,37417,0,0,0,0,0,0
90,0,19,1,13,1,211,806,0,32353,24,15,5,0,18,2,0,1,0,0,7,693,541,0,3,1,9,9921,8,0,3307816,0,10,0,0,14,1146,2,2641,45,24,11,2,1,2,0,0,0,0,0,0,0,88,0,0,0,0,0,7,179,14,0,923,0,0,4,0,0,1,22,35870,6469,0,299,12,0,4085,0,1,0,1,0,128,51,5170,0,17,4,2861,327,13,0,0,0,0,157124,0,0,3,0,236,61,4,2,6,0,9815,0,13407,49,0,1960,3,95,4,7,60839,0,0,0,0,8,4
91,0,95,7,3,5,6,182,0,4238,7,22,0,0,9,0,0,0,0,0,2,309,222,0,3,0,7,844,0,0,757032,0,3,0,0,22,190,0,155,14,25,4,0,0,0,7,0,0,0,0,0,0,34,0,0,2,0,0,10,204,54,0,189,0,0,0,1,0,10,6,5567,1572,0,182,5,1,950,0,0,0,0,0,26,22,1347,0,0,0,542,155,18,0,0,0,0,26318,0,0,0,0,39,18,4,1,8,0,829,0,956,24,0,433,1,1291,0,4,83735,4,0,0,0,3,0
92,2,7,0,0,0,46,143,0,15224,18,4,0,0,0,0,0,0,0,0,0,233,190,0,0,2,4,205,4,2,1928778,0,0,0,0,0,166,0,915,16,28,1,3,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,37,0,0,43,0,0,0,0,0,0,1,4895,6569,0,94,10,0,807,0,0,0,2,0,28,5,1096,0,0,0,997,94,0,0,0,0,0,24013,0,0,0,0,36,13,0,0,3,0,375,0,1589,0,0,636,3,0,1,1,254241,0,0,0,0,0,4
93,0,8,2,0,1,44,546,0,29706,28,109,0,0,9,0,0,0,3,0,0,334,493,0,3,3,34,3421,6,0,1479327,4,0,0,0,15,1301,0,2299,41,17,1,0,0,0,6,0,0,0,0,0,0,221,0,0,1,0,0,0,80,6,0,392,0,0,3,0,0,0,13,7082,16739,0,121,0,0,2632,0,0,0,0,2,10,10,2154,0,1,0,3550,220,13,0,0,0,0,86078,0,1,0,0,87,9,0,1,0,0,1777,0,10031,5,4,3378,0,126,1,27,56810,0,0,0,0,0,0
94,0,1,2,7,5,20,372,0,3307,14,14,0,3,10,3,0,5,8,0,0,304,206,0,6,16,1,185,0,0,117921,13,10,0,0,8,359,1,253,0,13,35,0,0,1,0,0,0,0,0,0,0,71,0,0,0,0,0,8,88,5,1,21,0,0,0,1,0,0,72,744,2735,0,119,20,0,889,0,0,0,0,0,17,7,1274,0,8,0,1541,138,38,0,0,0,0,4585,3,0,3,1,0,25,0,0,0,0,104,0,2758,26,0,1765,9,9,0,16,1796,4,0,0,0,0,0
95,4,1,7,0,2,10,98,0,7410,18,1,0,0,7,0,1,0,3,0,0,67,225,0,5,0,0,742,4,4,374921,6,0,0,0,4,401,0,276,0,6,3,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,8,24,9,0,92,0,0,3,0,0,0,0,693,1077,0,70,13,0,681,0,0,0,0,0,2,7,724,0,0,0,479,104,29,0,0,0,0,25237,0,0,4,0,20,8,1,0,0,0,1601,1,1943,3,0,900,0,11,5,4,164286,1,0,3,0,0,0
96,1,1404,2,4,4,50,657,0,16675,60,5,0,4,32,0,0,4,5,3,4,693,824,0,13,20,9,21804,4,9,2029988,32,9,0,0,5,1464,2,2202,0,27,9,0,0,0,5,0,0,2,0,1,0,191,0,0,0,0,0,40,251,10,0,1150,0,0,2,20,0,6,47,17031,14165,0,248,9,0,3782,0,4,0,6,0,157,43,4919,0,0,0,3422,947,35,0,0,0,0,369390,0,0,0,0,82,90,12,1,0,0,6102,2,8781,20,0,2538,5,17,9,38,33628,4,0,1,1,0,1
97,12,31,21,39,35,129,2917,0,39142,69,111,4,17,145,1,2,0,25,1,1,2216,1404,0,44,24,50,2144,22,7,2041435,136,13,2,0,64,3031,5,4146,9,70,87,13,0,0,10,0,0,1,0,10,3,419,6,0,5,0,0,185,860,198,10,164,15,0,11,4,6,11,421,19900,17838,0,1671,51,5,7623,16,1,2,10,11,236,79,11695,0,33,3,11480,1397,241,0,0,4,0,66941,0,0,0,0,93,153,24,7,0,4,2457,16,23617,93,0,9310,104,110,19,53,17585,68,9,5,0,4,27
98,13,202,0,13,47,180,2852,0,67905,66,91,0,1,63,0,1,0,15,1,3,1501,2131,0,6,26,33,1347,12,6,2218308,6,25,0,0,25,1954,0,5235,53,220,51,3,2,8,13,0,0,0,0,0,1,441,0,0,0,0,0,35,1030,75,5,1096,6,0,10,20,0,15,133,31174,21498,0,1088,56,2,5790,0,2,5,5,9,179,106,9089,0,17,3,12773,2718,109,1,0,0,2,113791,5,0,0,0,55,144,4,4,0,0,8117,14,19637,90,0,5014,40,241,19,59,194753,9,0,4,0,0,18
99,25,36,0,0,1,118,323,0,1519,45791,1,0,0,3,0,0,0,0,1,0,1795,137,0,0,0,97,565,0,62,767224,0,234,0,0,0,565,0,750,74,11,51,2,0,0,0,0,0,0,0,0,0,103,0,0,13,0,0,5,6,1,0,3669,1,0,1,0,0,0,4,1806,2655,0,66,1,0,1768,0,0,8,0,0,12,23,817,0,0,0,2142,11983,0,0,0,0,0,1108656,20,175,0,1,89,10,0,0,0,0,10680,0,957,0,0,1044,0,0,4,10,3053,0,0,0,0,0,0
100,2,0,0,0,0,6,41,0,555,13721,1,0,0,1,0,0,0,0,0,0,27,105,0,0,0,28,354,0,0,1206965,0,79,0,0,0,21,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,244,2,0,0,0,0,0,13,2394,448,0,30,0,0,289,0,0,0,0,0,7,0,285,0,0,0,193,1935,0,0,0,0,0,535320,131,1,0,0,21,7,0,0,0,0,9857,0,78,0,0,172,0,0,0,6,1317,0,0,0,0,0,0
101,18,0,0,0,0,33,153,0,2907,622,0,0,0,4,0,0,0,1,5,0,611,170,0,0,0,0,1156,0,10,2267928,0,2,0,0,0,117,0,198,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,19,6,0,8966,1,0,0,0,0,0,1,391,722,0,35,0,0,1694,0,1,0,0,0,139,28,354,0,0,0,524,754,1,0,0,0,0,37498,88,0,0,0,85,24,30,0,0,0,23266,0,465,0,0,404,0,0,4,5,14485,0,0,0,0,0,0
102,1,0,0,0,0,3,21,0,222,161,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,126,0,0,2029527,0,5,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,51,0,1,0,0,148,0,0,0,0,0,1,0,23,0,0,0,27,36,0,0,0,0,0,457,22,0,0,0,17,0,0,0,0,0,761,0,13,0,0,20,0,0,2,0,7752,0,0,0,0,0,0
103,3,0,0,0,0,6,31,0,673,54,0,0,0,2,0,0,0,0,0,0,14,418,0,0,0,0,364,0,0,2096269,0,0,0,0,0,42,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,208,174,0,1,0,0,313,0,0,0,0,0,0,5,155,0,0,0,188,17,0,0,0,0,0,613,77,0,0,0,89,16,0,0,0,0,284,0,195,0,0,394,0,0,1,1,36410,0,0,0,0,0,0
104,535,0,0,1,3,75,368,0,3467,37377,3,0,0,1,0,51,0,0,0,0,190,156,0,0,1,1,1508,0,2,3530176,0,27,0,0,0,366,0,125,1,11,1,0,10,0,14,0,0,0,0,0,0,17,0,0,0,0,0,1,80,5,0,454,0,0,0,0,0,0,2,894,978,0,35,0,0,986,0,1,1,0,0,843,2,742,0,0,0,2684,4431,0,0,0,0,0,73401,5,0,0,0,19,26,1,0,0,2,9412,0,559,0,0,657,0,1,0,3,3467,0,0,0,0,0,0
105,1,0,0,0,0,7,24,0,343,258,0,5,0,1,0,0,0,0,0,0,27,99,0,0,1,105,451,0,0,2504066,0,0,0,0,0,73,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,2,143,0,6,0,0,149,0,0,0,0,0,0,0,34,0,0,0,127,262,0,0,0,0,0,22982,0,0,0,0,25,1,0,0,0,0,1008,0,39,0,0,47,0,0,0,2,18088,0,0,0,0,0,0
106,0,0,0,0,0,17,0,0,106,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1204340,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,28,0,0,0,0,0,74,0,15,0,0,0,26,5,0,0,0,0,0,753,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,13,0,0,0,0,1001,0,0,0,0,0,0
